Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  [72] Cell::init(int)       [240] std::vector<std::vector<Cell, std::allocator<Cell> >, std::allocator<std::vector<Cell, std::allocator<Cell> > > >::max_size() const [378] std::vector<Move, std::allocator<Move> >::vector(std::vector<Move, std::allocator<Move> >&&)
  [45] Cell::Cell()          [223] std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [347] std::vector<Move, std::allocator<Move> >::~vector()
  [73] Cell::Cell(int, int)  [186] std::vector<int, std::allocator<int> >::_M_range_check(unsigned long) const [12] void std::vector<Faction, std::allocator<Faction> >::emplace_back<>()
  [76] Move::Move(int, int, int, int) [160] std::vector<int, std::allocator<int> >::size() const [326] void std::vector<Faction, std::allocator<Faction> >::_M_emplace_back_aux<>()
  [15] Board::init()         [192] std::vector<int, std::allocator<int> >::max_size() const [70] std::vector<Faction, std::allocator<Faction> >::at(unsigned long)
  [13] Board::step(int)      [169] std::allocator<Cell>::allocator() [379] std::vector<Faction, std::allocator<Faction> >::vector()
  [16] Board::setCell(int, int, int, int) [138] std::allocator<Cell>::allocator(std::allocator<Cell> const&) [380] std::vector<Faction, std::allocator<Faction> >::~vector()
   [2] Board::drawBoard(_XDisplay*, unsigned long&, _XGC*&) [136] std::allocator<Cell>::~allocator() [71] std::vector<Faction, std::allocator<Faction> >::operator[](unsigned long)
  [11] Board::Board(int, int, int, int, int, XColor*) [362] std::allocator<Move>::allocator(std::allocator<Move> const&) [30] void std::vector<std::vector<Cell, std::allocator<Cell> >, std::allocator<std::vector<Cell, std::allocator<Cell> > > >::_M_emplace_back_aux<std::vector<Cell, std::allocator<Cell> > const&>(std::vector<Cell, std::allocator<Cell> > const&)
 [353] Board::~Board()       [363] std::allocator<Move>::allocator() [27] std::vector<Cell, std::allocator<Cell> >* std::vector<std::vector<Cell, std::allocator<Cell> >, std::allocator<std::vector<Cell, std::allocator<Cell> > > >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<std::vector<Cell, std::allocator<Cell> > const*, std::vector<std::vector<Cell, std::allocator<Cell> >, std::allocator<std::vector<Cell, std::allocator<Cell> > > > > >(unsigned long, __gnu_cxx::__normal_iterator<std::vector<Cell, std::allocator<Cell> > const*, std::vector<std::vector<Cell, std::allocator<Cell> >, std::allocator<std::vector<Cell, std::allocator<Cell> > > > >, __gnu_cxx::__normal_iterator<std::vector<Cell, std::allocator<Cell> > const*, std::vector<std::vector<Cell, std::allocator<Cell> >, std::allocator<std::vector<Cell, std::allocator<Cell> > > > >)
 [118] Faction::getAccuracy() [338] std::allocator<Move>::~allocator() [3] std::vector<std::vector<Cell, std::allocator<Cell> >, std::allocator<std::vector<Cell, std::allocator<Cell> > > >::at(unsigned long)
 [119] Faction::getStrength() [364] std::allocator<Faction>::allocator() [21] std::vector<std::vector<Cell, std::allocator<Cell> >, std::allocator<std::vector<Cell, std::allocator<Cell> > > >::push_back(std::vector<Cell, std::allocator<Cell> > const&)
 [291] Faction::init(int)    [365] std::allocator<Faction>::~allocator() [348] std::vector<std::vector<Cell, std::allocator<Cell> >, std::allocator<std::vector<Cell, std::allocator<Cell> > > >::vector()
  [77] Faction::getSpeed()   [339] std::allocator<std::vector<Cell, std::allocator<Cell> > >::allocator() [349] std::vector<std::vector<Cell, std::allocator<Cell> >, std::allocator<std::vector<Cell, std::allocator<Cell> > > >::~vector()
 [117] Faction::getHealth()  [340] std::allocator<std::vector<Cell, std::allocator<Cell> > >::~allocator() [22] std::vector<std::vector<Cell, std::allocator<Cell> >, std::allocator<std::vector<Cell, std::allocator<Cell> > > >::operator=(std::vector<std::vector<Cell, std::allocator<Cell> >, std::allocator<std::vector<Cell, std::allocator<Cell> > > > const&)
 [124] __gnu_cxx::new_allocator<Cell>::deallocate(Cell*, unsigned long) [297] std::allocator<int>::allocator() [7] std::vector<std::vector<Cell, std::allocator<Cell> >, std::allocator<std::vector<Cell, std::allocator<Cell> > > >::operator[](unsigned long)
 [125] __gnu_cxx::new_allocator<Cell>::allocate(unsigned long, void const*) [298] std::allocator<int>::~allocator() [203] void std::vector<int, std::allocator<int> >::emplace_back<int>(int&&)
  [74] void __gnu_cxx::new_allocator<Cell>::construct<Cell, Cell const&>(Cell*, Cell const&) [321] Faction* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<Faction>(Faction const*, Faction const*, Faction*) [230] void std::vector<int, std::allocator<int> >::_M_emplace_back_aux<int>(int&&)
 [137] __gnu_cxx::new_allocator<Cell>::new_allocator(__gnu_cxx::new_allocator<Cell> const&) [224] int* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [187] std::vector<int, std::allocator<int> >::at(unsigned long)
 [166] __gnu_cxx::new_allocator<Cell>::new_allocator() [264] void std::_Destroy_aux<false>::__destroy<std::vector<Cell, std::allocator<Cell> >*>(std::vector<Cell, std::allocator<Cell> >*, std::vector<Cell, std::allocator<Cell> >*) [306] std::vector<int, std::allocator<int> >::end()
 [135] __gnu_cxx::new_allocator<Cell>::~new_allocator() [120] void std::_Destroy_aux<true>::__destroy<Cell*>(Cell*, Cell*) [307] std::vector<int, std::allocator<int> >::begin()
 [251] __gnu_cxx::new_allocator<Move>::deallocate(Move*, unsigned long) [247] void std::_Destroy_aux<true>::__destroy<Move*>(Move*, Move*) [204] std::vector<int, std::allocator<int> >::push_back(int&&)
  [95] void __gnu_cxx::new_allocator<Move>::destroy<Move>(Move*) [299] void std::_Destroy_aux<true>::__destroy<Faction*>(Faction*, Faction*) [308] std::vector<int, std::allocator<int> >::vector()
 [252] __gnu_cxx::new_allocator<Move>::allocate(unsigned long, void const*) [210] void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [309] std::vector<int, std::allocator<int> >::~vector()
  [78] void __gnu_cxx::new_allocator<Move>::construct<Move, Move>(Move*, Move&&) [126] std::_Vector_base<Cell, std::allocator<Cell> >::_M_allocate(unsigned long) [188] std::vector<int, std::allocator<int> >::operator[](unsigned long)
 [354] __gnu_cxx::new_allocator<Move>::new_allocator() [174] std::_Vector_base<Cell, std::allocator<Cell> >::_Vector_impl::_M_swap_data(std::_Vector_base<Cell, std::allocator<Cell> >::_Vector_impl&) [56] void std::_Construct<Cell, Cell const&>(Cell*, Cell const&)
 [355] __gnu_cxx::new_allocator<Move>::new_allocator(__gnu_cxx::new_allocator<Move> const&) [152] std::_Vector_base<Cell, std::allocator<Cell> >::_Vector_impl::_Vector_impl(std::allocator<Cell> const&) [61] void std::_Construct<Cell, Cell>(Cell*, Cell&&)
 [334] __gnu_cxx::new_allocator<Move>::~new_allocator() [170] std::_Vector_base<Cell, std::allocator<Cell> >::_Vector_impl::_Vector_impl() [115] void std::_Construct<Move, Move>(Move*, Move&&)
 [318] __gnu_cxx::new_allocator<Faction>::deallocate(Faction*, unsigned long) [175] std::_Vector_base<Cell, std::allocator<Cell> >::_Vector_impl::_Vector_impl(std::allocator<Cell>&&) [25] void std::_Construct<std::vector<Cell, std::allocator<Cell> >, std::vector<Cell, std::allocator<Cell> > const&>(std::vector<Cell, std::allocator<Cell> >*, std::vector<Cell, std::allocator<Cell> > const&)
 [319] __gnu_cxx::new_allocator<Faction>::allocate(unsigned long, void const*) [141] std::_Vector_base<Cell, std::allocator<Cell> >::_Vector_impl::~_Vector_impl() [179] void std::_Construct<std::vector<Cell, std::allocator<Cell> >, std::vector<Cell, std::allocator<Cell> > >(std::vector<Cell, std::allocator<Cell> >*, std::vector<Cell, std::allocator<Cell> >&&)
 [292] void __gnu_cxx::new_allocator<Faction>::construct<Faction>(Faction*) [121] std::_Vector_base<Cell, std::allocator<Cell> >::_M_deallocate(Cell*, unsigned long) [100] void std::__pop_heap<__gnu_cxx::__normal_iterator<Move*, std::vector<Move, std::allocator<Move> > >, __gnu_cxx::__ops::_Iter_comp_iter<compareMove> >(__gnu_cxx::__normal_iterator<Move*, std::vector<Move, std::allocator<Move> > >, __gnu_cxx::__normal_iterator<Move*, std::vector<Move, std::allocator<Move> > >, __gnu_cxx::__normal_iterator<Move*, std::vector<Move, std::allocator<Move> > >, __gnu_cxx::__ops::_Iter_comp_iter<compareMove>)
 [356] __gnu_cxx::new_allocator<Faction>::new_allocator() [153] std::_Vector_base<Cell, std::allocator<Cell> >::_M_create_storage(unsigned long) [49] Cell* std::__addressof<Cell>(Cell&)
 [357] __gnu_cxx::new_allocator<Faction>::~new_allocator() [105] std::_Vector_base<Cell, std::allocator<Cell> >::_M_get_Tp_allocator() [116] Move* std::__addressof<Move>(Move&)
 [268] __gnu_cxx::new_allocator<std::vector<Cell, std::allocator<Cell> > >::deallocate(std::vector<Cell, std::allocator<Cell> >*, unsigned long) [176] std::_Vector_base<Cell, std::allocator<Cell> >::_Vector_base(std::_Vector_base<Cell, std::allocator<Cell> >&&) [139] std::vector<Cell, std::allocator<Cell> >* std::__addressof<std::vector<Cell, std::allocator<Cell> > >(std::vector<Cell, std::allocator<Cell> >&)
 [269] __gnu_cxx::new_allocator<std::vector<Cell, std::allocator<Cell> > >::allocate(unsigned long, void const*) [154] std::_Vector_base<Cell, std::allocator<Cell> >::_Vector_base(unsigned long, std::allocator<Cell> const&) [381] void std::__make_heap<__gnu_cxx::__normal_iterator<Move*, std::vector<Move, std::allocator<Move> > >, __gnu_cxx::__ops::_Iter_comp_iter<compareMove> >(__gnu_cxx::__normal_iterator<Move*, std::vector<Move, std::allocator<Move> > >, __gnu_cxx::__normal_iterator<Move*, std::vector<Move, std::allocator<Move> > >, __gnu_cxx::__ops::_Iter_comp_iter<compareMove>)
  [23] void __gnu_cxx::new_allocator<std::vector<Cell, std::allocator<Cell> > >::construct<std::vector<Cell, std::allocator<Cell> >, std::vector<Cell, std::allocator<Cell> > const&>(std::vector<Cell, std::allocator<Cell> >*, std::vector<Cell, std::allocator<Cell> > const&) [171] std::_Vector_base<Cell, std::allocator<Cell> >::_Vector_base() [68] void std::__push_heap<__gnu_cxx::__normal_iterator<Move*, std::vector<Move, std::allocator<Move> > >, long, Move, __gnu_cxx::__ops::_Iter_comp_val<compareMove> >(__gnu_cxx::__normal_iterator<Move*, std::vector<Move, std::allocator<Move> > >, long, long, Move, __gnu_cxx::__ops::_Iter_comp_val<compareMove>)
 [335] __gnu_cxx::new_allocator<std::vector<Cell, std::allocator<Cell> > >::new_allocator() [142] std::_Vector_base<Cell, std::allocator<Cell> >::~_Vector_base() [237] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__miter_base<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
